
---------- Begin Simulation Statistics ----------
simSeconds                                   0.018939                       # Number of seconds simulated (Second)
simTicks                                  18939375504                       # Number of ticks simulated (Tick)
finalTick                                 18939375504                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    386.34                       # Real time elapsed on the host (Second)
hostTickRate                                 49022099                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     800676                       # Number of bytes of host memory used (Byte)
simInsts                                    218480219                       # Number of instructions simulated (Count)
simOps                                      347949318                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   565507                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     900621                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        50528827                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.466860                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              2.141971                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      181192972                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                  259276                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     178053307                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 20383                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined             8922493                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         14833204                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              95638                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           50338743                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              3.537103                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.551091                       # Number of insts issued each cycle (Count)
system.cpu1.toL2Bus.snoop_filter.hitSingleRequests       162847                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.cpu1.toL2Bus.snoop_filter.hitMultiRequests            8                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.cpu1.toL2Bus.snoop_filter.totSnoops        25927                       # Total number of snoops made to the snoop filter. (Count)
system.cpu1.toL2Bus.snoop_filter.hitSingleSnoops        25927                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.cpu1.toL2Bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.cpu_clk_domain.clock                       357                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l3.demandHits::cpu0.inst                   237                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu0.data                    18                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu1.inst                   368                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu1.data                    49                       # number of demand (read+write) hits (Count)
system.l3.demandHits::total                       672                       # number of demand (read+write) hits (Count)
system.l3.overallHits::cpu0.inst                  237                       # number of overall hits (Count)
system.l3.overallHits::cpu0.data                   18                       # number of overall hits (Count)
system.l3.overallHits::cpu1.inst                  368                       # number of overall hits (Count)
system.l3.overallHits::cpu1.data                   49                       # number of overall hits (Count)
system.l3.overallHits::total                      672                       # number of overall hits (Count)
system.l3.demandMisses::cpu0.inst                1418                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu0.data               10373                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu1.inst                 386                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu1.data                3749                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::total                   15926                       # number of demand (read+write) misses (Count)
system.l3.overallMisses::cpu0.inst               1418                       # number of overall misses (Count)
system.l3.overallMisses::cpu0.data              10373                       # number of overall misses (Count)
system.l3.overallMisses::cpu1.inst                386                       # number of overall misses (Count)
system.l3.overallMisses::cpu1.data               3749                       # number of overall misses (Count)
system.l3.overallMisses::total                  15926                       # number of overall misses (Count)
system.l3.demandMissLatency::cpu0.inst      105136500                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu0.data      725619636                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu1.inst       28174797                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu1.data      263953305                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::total         1122884238                       # number of demand (read+write) miss ticks (Tick)
system.l3.overallMissLatency::cpu0.inst     105136500                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu0.data     725619636                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu1.inst      28174797                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu1.data     263953305                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::total        1122884238                       # number of overall miss ticks (Tick)
system.l3.demandAccesses::cpu0.inst              1655                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu0.data             10391                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu1.inst               754                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu1.data              3798                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::total                 16598                       # number of demand (read+write) accesses (Count)
system.l3.overallAccesses::cpu0.inst             1655                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu0.data            10391                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu1.inst              754                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu1.data             3798                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::total                16598                       # number of overall (read+write) accesses (Count)
system.l3.demandMissRate::cpu0.inst          0.856798                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu0.data          0.998268                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu1.inst          0.511936                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu1.data          0.987098                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::total              0.959513                       # miss rate for demand accesses (Ratio)
system.l3.overallMissRate::cpu0.inst         0.856798                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu0.data         0.998268                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu1.inst         0.511936                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu1.data         0.987098                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::total             0.959513                       # miss rate for overall accesses (Ratio)
system.l3.demandAvgMissLatency::cpu0.inst 74144.217207                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::cpu0.data 69952.726887                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::cpu1.inst 72991.702073                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::cpu1.data 70406.323019                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::total    70506.356775                       # average overall miss latency in ticks ((Tick/Count))
system.l3.overallAvgMissLatency::cpu0.inst 74144.217207                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::cpu0.data 69952.726887                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::cpu1.inst 72991.702073                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::cpu1.data 70406.323019                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::total   70506.356775                       # average overall miss latency ((Tick/Count))
system.l3.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l3.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l3.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.demandMshrHits::cpu0.inst                 6                       # number of demand (read+write) MSHR hits (Count)
system.l3.demandMshrHits::cpu1.inst                39                       # number of demand (read+write) MSHR hits (Count)
system.l3.demandMshrHits::cpu1.data                 4                       # number of demand (read+write) MSHR hits (Count)
system.l3.demandMshrHits::total                    49                       # number of demand (read+write) MSHR hits (Count)
system.l3.overallMshrHits::cpu0.inst                6                       # number of overall MSHR hits (Count)
system.l3.overallMshrHits::cpu1.inst               39                       # number of overall MSHR hits (Count)
system.l3.overallMshrHits::cpu1.data                4                       # number of overall MSHR hits (Count)
system.l3.overallMshrHits::total                   49                       # number of overall MSHR hits (Count)
system.l3.demandMshrMisses::cpu0.inst            1412                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu0.data           10373                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu1.inst             347                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu1.data            3745                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::total               15877                       # number of demand (read+write) MSHR misses (Count)
system.l3.overallMshrMisses::cpu0.inst           1412                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu0.data          10373                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu1.inst            347                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu1.data           3745                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::total              15877                       # number of overall MSHR misses (Count)
system.l3.demandMshrMissLatency::cpu0.inst     94556106                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu0.data    649796210                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu1.inst     23065154                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu1.data    236227681                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::total     1003645151                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu0.inst     94556106                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu0.data    649796210                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu1.inst     23065154                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu1.data    236227681                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::total    1003645151                       # number of overall MSHR miss ticks (Tick)
system.l3.demandMshrMissRate::cpu0.inst      0.853172                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu0.data      0.998268                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu1.inst      0.460212                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu1.data      0.986045                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::total          0.956561                       # mshr miss ratio for demand accesses (Ratio)
system.l3.overallMshrMissRate::cpu0.inst     0.853172                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu0.data     0.998268                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu1.inst     0.460212                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::cpu1.data     0.986045                       # mshr miss ratio for overall accesses (Ratio)
system.l3.overallMshrMissRate::total         0.956561                       # mshr miss ratio for overall accesses (Ratio)
system.l3.demandAvgMshrMissLatency::cpu0.inst 66966.080737                       # average overall mshr miss latency ((Tick/Count))
system.l3.demandAvgMshrMissLatency::cpu0.data 62643.035766                       # average overall mshr miss latency ((Tick/Count))
system.l3.demandAvgMshrMissLatency::cpu1.inst 66470.184438                       # average overall mshr miss latency ((Tick/Count))
system.l3.demandAvgMshrMissLatency::cpu1.data 63078.152470                       # average overall mshr miss latency ((Tick/Count))
system.l3.demandAvgMshrMissLatency::total 63213.777855                       # average overall mshr miss latency ((Tick/Count))
system.l3.overallAvgMshrMissLatency::cpu0.inst 66966.080737                       # average overall mshr miss latency ((Tick/Count))
system.l3.overallAvgMshrMissLatency::cpu0.data 62643.035766                       # average overall mshr miss latency ((Tick/Count))
system.l3.overallAvgMshrMissLatency::cpu1.inst 66470.184438                       # average overall mshr miss latency ((Tick/Count))
system.l3.overallAvgMshrMissLatency::cpu1.data 63078.152470                       # average overall mshr miss latency ((Tick/Count))
system.l3.overallAvgMshrMissLatency::total 63213.777855                       # average overall mshr miss latency ((Tick/Count))
system.l3.replacements                              0                       # number of replacements (Count)
system.l3.ReadExReq.hits::cpu1.data                 4                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.hits::total                     4                       # number of ReadExReq hits (Count)
system.l3.ReadExReq.misses::cpu0.data            9082                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::cpu1.data            3560                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.misses::total               12642                       # number of ReadExReq misses (Count)
system.l3.ReadExReq.missLatency::cpu0.data    628911192                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::cpu1.data    249310593                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.missLatency::total      878221785                       # number of ReadExReq miss ticks (Tick)
system.l3.ReadExReq.accesses::cpu0.data          9082                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::cpu1.data          3564                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.accesses::total             12646                       # number of ReadExReq accesses(hits+misses) (Count)
system.l3.ReadExReq.missRate::cpu0.data             1                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::cpu1.data      0.998878                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.missRate::total          0.999684                       # miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMissLatency::cpu0.data 69248.094252                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::cpu1.data 70031.065449                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.avgMissLatency::total 69468.579734                       # average ReadExReq miss latency ((Tick/Count))
system.l3.ReadExReq.mshrMisses::cpu0.data         9082                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::cpu1.data         3560                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMisses::total           12642                       # number of ReadExReq MSHR misses (Count)
system.l3.ReadExReq.mshrMissLatency::cpu0.data    562522803                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::cpu1.data    223275236                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissLatency::total    785798039                       # number of ReadExReq MSHR miss ticks (Tick)
system.l3.ReadExReq.mshrMissRate::cpu0.data            1                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::cpu1.data     0.998878                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.mshrMissRate::total      0.999684                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l3.ReadExReq.avgMshrMissLatency::cpu0.data 61938.207774                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::cpu1.data 62717.762921                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadExReq.avgMshrMissLatency::total 62157.731293                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.hits::cpu0.inst           237                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu0.data            18                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu1.inst           368                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::cpu1.data            45                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.hits::total               668                       # number of ReadSharedReq hits (Count)
system.l3.ReadSharedReq.misses::cpu0.inst         1418                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu0.data         1291                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu1.inst          386                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::cpu1.data          189                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.misses::total            3284                       # number of ReadSharedReq misses (Count)
system.l3.ReadSharedReq.missLatency::cpu0.inst    105136500                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu0.data     96708444                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu1.inst     28174797                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::cpu1.data     14642712                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.missLatency::total    244662453                       # number of ReadSharedReq miss ticks (Tick)
system.l3.ReadSharedReq.accesses::cpu0.inst         1655                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu0.data         1309                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu1.inst          754                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::cpu1.data          234                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.accesses::total          3952                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l3.ReadSharedReq.missRate::cpu0.inst     0.856798                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu0.data     0.986249                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu1.inst     0.511936                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::cpu1.data     0.807692                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.missRate::total      0.830972                       # miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMissLatency::cpu0.inst 74144.217207                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu0.data 74909.716499                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu1.inst 72991.702073                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::cpu1.data 77474.666667                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMissLatency::total 74501.355968                       # average ReadSharedReq miss latency ((Tick/Count))
system.l3.ReadSharedReq.mshrHits::cpu0.inst            6                       # number of ReadSharedReq MSHR hits (Count)
system.l3.ReadSharedReq.mshrHits::cpu1.inst           39                       # number of ReadSharedReq MSHR hits (Count)
system.l3.ReadSharedReq.mshrHits::cpu1.data            4                       # number of ReadSharedReq MSHR hits (Count)
system.l3.ReadSharedReq.mshrHits::total            49                       # number of ReadSharedReq MSHR hits (Count)
system.l3.ReadSharedReq.mshrMisses::cpu0.inst         1412                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu0.data         1291                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu1.inst          347                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::cpu1.data          185                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMisses::total         3235                       # number of ReadSharedReq MSHR misses (Count)
system.l3.ReadSharedReq.mshrMissLatency::cpu0.inst     94556106                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu0.data     87273407                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu1.inst     23065154                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::cpu1.data     12952445                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissLatency::total    217847112                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l3.ReadSharedReq.mshrMissRate::cpu0.inst     0.853172                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu0.data     0.986249                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu1.inst     0.460212                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::cpu1.data     0.790598                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.mshrMissRate::total     0.818573                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l3.ReadSharedReq.avgMshrMissLatency::cpu0.inst 66966.080737                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu0.data 67601.399690                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu1.inst 66470.184438                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::cpu1.data 70013.216216                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.ReadSharedReq.avgMshrMissLatency::total 67340.683771                       # average ReadSharedReq mshr miss latency ((Tick/Count))
system.l3.UpgradeReq.hits::cpu0.data             8560                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::cpu1.data             8642                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.hits::total                17202                       # number of UpgradeReq hits (Count)
system.l3.UpgradeReq.accesses::cpu0.data         8560                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::cpu1.data         8642                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.UpgradeReq.accesses::total            17202                       # number of UpgradeReq accesses(hits+misses) (Count)
system.l3.power_state.pwrStateResidencyTicks::UNDEFINED  18939375504                       # Cumulative time (in ticks) in various power states (Tick)
system.l3.tags.tagsInUse                 14457.214798                       # Average ticks per tags in use ((Tick/Count))
system.l3.tags.totalRefs                        33751                       # Total number of references to valid blocks. (Count)
system.l3.tags.sampledRefs                      15877                       # Sample count of references to valid blocks. (Count)
system.l3.tags.avgRefs                       2.125779                       # Average number of references to valid blocks. ((Count/Count))
system.l3.tags.warmupTick                       79000                       # The tick when the warmup percentage was hit. (Tick)
system.l3.tags.occupancies::cpu0.inst      973.435947                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu0.data     9701.156821                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu1.inst      285.800516                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.occupancies::cpu1.data     3496.821515                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l3.tags.avgOccs::cpu0.inst            0.009902                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu0.data            0.098685                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu1.inst            0.002907                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::cpu1.data            0.035572                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.avgOccs::total                0.147066                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l3.tags.occupanciesTaskId::1024          15877                       # Occupied blocks per task id (Count)
system.l3.tags.ageTaskId_1024::0                   90                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::1                  440                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::3                   68                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ageTaskId_1024::4                15279                       # Occupied blocks per task id, per block age (Count)
system.l3.tags.ratioOccsTaskId::1024         0.161509                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3.tags.tagAccesses                     827077                       # Number of tag accesses (Count)
system.l3.tags.dataAccesses                    827077                       # Number of data accesses (Count)
system.l3.tags.power_state.pwrStateResidencyTicks::UNDEFINED  18939375504                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.avgPriority_cpu0.inst::samples      1412.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu0.data::samples     10373.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu1.inst::samples       347.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.avgPriority_cpu1.data::samples      3745.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrls.priorityMinLatency      0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrls.priorityMaxLatency      0.000000642146                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrls.numReadWriteTurnArounds            0                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrls.numWriteReadTurnArounds            0                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrls.numStayReadState               36537                       # Number of times bus staying in READ state (Count)
system.mem_ctrls.numStayWriteState                  0                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrls.readReqs                       15877                       # Number of read requests accepted (Count)
system.mem_ctrls.writeReqs                          0                       # Number of write requests accepted (Count)
system.mem_ctrls.readBursts                     15877                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrls.writeBursts                        0                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrls.servicedByWrQ                      0                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrls.mergedWrBursts                     0                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrls.neitherReadNorWriteReqs            0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrls.avgRdQLen                       1.02                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrls.avgWrQLen                       0.00                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrls.numRdRetry                         0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrls.numWrRetry                         0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrls.readPktSize::0                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::1                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::2                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::3                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::4                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::5                     0                       # Read request sizes (log2) (Count)
system.mem_ctrls.readPktSize::6                 15877                       # Read request sizes (log2) (Count)
system.mem_ctrls.writePktSize::0                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::1                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::2                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::3                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::4                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::5                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.writePktSize::6                    0                       # Write request sizes (log2) (Count)
system.mem_ctrls.rdQLenPdf::0                   13754                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::1                    1857                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::2                     209                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::3                      45                       # What read queue length does an incoming req see (Count)
