
---------- Begin Simulation Statistics ----------
simSeconds                                   0.065507                       # Number of seconds simulated (Second)
simTicks                                  65506678272                       # Number of ticks simulated (Tick)
finalTick                                 65506678272                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    828.60                       # Real time elapsed on the host (Second)
hostTickRate                                 79057528                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     834412                       # Number of bytes of host memory used (Byte)
simInsts                                    430066426                       # Number of instructions simulated (Count)
simOps                                      647120883                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   519031                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     780986                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       177336923                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.737116                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.356638                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      389888341                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   12036                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     383707736                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 69837                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            19650806                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         34423605                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved               4839                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          177039898                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.167352                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.551825                       # Number of insts issued each cycle (Count)
system.cpu1.l2cache.WritebackClean.hits::total          104                       # number of WritebackClean hits (Count)
system.cpu1.l2cache.WritebackClean.accesses::writebacks          104                       # number of WritebackClean accesses(hits+misses) (Count)
system.cpu1.l2cache.WritebackClean.accesses::total          104                       # number of WritebackClean accesses(hits+misses) (Count)
system.cpu1.l2cache.WritebackDirty.hits::writebacks      1274862                       # number of WritebackDirty hits (Count)
system.cpu1.l2cache.WritebackDirty.hits::total      1274862                       # number of WritebackDirty hits (Count)
system.cpu1.l2cache.WritebackDirty.accesses::writebacks      1274862                       # number of WritebackDirty accesses(hits+misses) (Count)
system.cpu1.l2cache.WritebackDirty.accesses::total      1274862                       # number of WritebackDirty accesses(hits+misses) (Count)
system.cpu1.l2cache.power_state.pwrStateResidencyTicks::UNDEFINED  65506678272                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.l2cache.tags.tagsInUse       14979.996664                       # Average ticks per tags in use ((Tick/Count))
system.cpu1.l2cache.tags.totalRefs            2641139                       # Total number of references to valid blocks. (Count)
system.cpu1.l2cache.tags.sampledRefs            94463                       # Sample count of references to valid blocks. (Count)
system.cpu1.l2cache.tags.avgRefs            27.959508                       # Average number of references to valid blocks. ((Count/Count))
system.cpu1.l2cache.tags.warmupTick       33484711113                       # The tick when the warmup percentage was hit. (Tick)
system.cpu1.l2cache.tags.occupancies::writebacks     2.382476                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.l2cache.tags.occupancies::cpu1.inst    48.676431                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.l2cache.tags.occupancies::cpu1.data 14928.937758                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu1.l2cache.tags.avgOccs::writebacks     0.000073                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.l2cache.tags.avgOccs::cpu1.inst     0.001485                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.l2cache.tags.avgOccs::cpu1.data     0.455595                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.l2cache.tags.avgOccs::total      0.457153                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu1.l2cache.tags.occupanciesTaskId::1024        32752                       # Occupied blocks per task id (Count)
system.cpu1.l2cache.tags.ageTaskId_1024::1          130                       # Occupied blocks per task id, per block age (Count)
system.cpu1.l2cache.tags.ageTaskId_1024::2         1885                       # Occupied blocks per task id, per block age (Count)
system.cpu1.l2cache.tags.ageTaskId_1024::3        23920                       # Occupied blocks per task id, per block age (Count)
system.cpu1.l2cache.tags.ageTaskId_1024::4         6817                       # Occupied blocks per task id, per block age (Count)
system.cpu1.l2cache.tags.ratioOccsTaskId::1024     0.999512                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu1.l2cache.tags.tagAccesses         42352607                       # Number of tag accesses (Count)
system.cpu1.l2cache.tags.dataAccesses        42352607                       # Number of data accesses (Count)
system.cpu1.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  65506678272                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.lsq0.forwLoads                     220603                       # Number of loads that had data forwarded from stores (Count)
system.cpu1.lsq0.squashedLoads                 375849                       # Number of loads squashed (Count)
system.cpu1.lsq0.ignoredResponses                 251                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu1.lsq0.memOrderViolation               5547                       # Number of memory ordering violations (Count)
system.cpu1.lsq0.squashedStores                100525                       # Number of stores squashed (Count)
system.cpu1.lsq0.rescheduledLoads                   0                       # Number of loads that were rescheduled (Count)
system.cpu1.lsq0.blockedByCache                 11607                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu1.lsq0.loadToUse::samples          39420588                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::mean             4.512832                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::stdev           12.056166                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::0-9              37856011     96.03%     96.03% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::10-19              119927      0.30%     96.34% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::20-29             1315852      3.34%     99.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::30-39               15992      0.04%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::40-49                5239      0.01%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::50-59               11142      0.03%     99.76% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::60-69               23149      0.06%     99.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::70-79                7692      0.02%     99.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::80-89                2628      0.01%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::90-99                1693      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::100-109               101      0.00%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::110-119               100      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::120-129                47      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::130-139               841      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::140-149               566      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::150-159                39      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::160-169               112      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::170-179               151      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::180-189                96      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::190-199               183      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::200-209              1313      0.00%     99.85% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::210-219              2483      0.01%     99.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::220-229             40698      0.10%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::230-239              3352      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::240-249               921      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::250-259               568      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::260-269              3294      0.01%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::270-279               538      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::280-289               273      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::290-299               181      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::overflows            5406      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::min_value               2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::max_value            2289                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.lsq0.loadToUse::total            39420588                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu1.mmu.dtb.rdAccesses               39604735                       # TLB accesses on read requests (Count)
system.cpu1.mmu.dtb.wrAccesses               13017248                       # TLB accesses on write requests (Count)
system.cpu1.mmu.dtb.rdMisses                    18416                       # TLB misses on read requests (Count)
system.cpu1.mmu.dtb.wrMisses                     9517                       # TLB misses on write requests (Count)
system.cpu1.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  65506678272                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.mmu.itb.rdAccesses                      0                       # TLB accesses on read requests (Count)
system.cpu1.mmu.itb.wrAccesses               17218755                       # TLB accesses on write requests (Count)
system.cpu1.mmu.itb.rdMisses                        0                       # TLB misses on read requests (Count)
system.cpu1.mmu.itb.wrMisses                      149                       # TLB misses on write requests (Count)
system.cpu1.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  65506678272                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.numTransitions              8                       # Number of power state transitions (Count)
system.cpu1.power_state.ticksClkGated::samples            4                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::mean     20033412                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::stdev 39916647.507393                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::1000-5e+10            4    100.00%    100.00% # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::min_value        59976                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::max_value     79908381                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.ticksClkGated::total            4                       # Distribution of time spent in the clock gated state (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::ON  65426544624                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.power_state.pwrStateResidencyTicks::CLK_GATED     80133648                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.rename.squashCycles                 93585                       # Number of cycles rename is squashing (Cycle)
system.cpu1.rename.idleCycles                17894027                       # Number of cycles rename is idle (Cycle)
system.cpu1.rename.blockCycles               12580476                       # Number of cycles rename is blocking (Cycle)
system.cpu1.rename.serializeStallCycles           243                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu1.rename.runCycles                 36373880                       # Number of cycles rename is running (Cycle)
system.cpu1.rename.unblockCycles             22402376                       # Number of cycles rename is unblocking (Cycle)
system.cpu1.rename.renamedInsts             279607402                       # Number of instructions processed by rename (Count)
system.cpu1.rename.ROBFullEvents             10964434                       # Number of times rename has blocked due to ROB full (Count)
system.cpu1.rename.IQFullEvents               1743815                       # Number of times rename has blocked due to IQ full (Count)
system.cpu1.rename.LQFullEvents              11030883                       # Number of times rename has blocked due to LQ full (Count)
system.cpu1.rename.SQFullEvents               4157390                       # Number of times rename has blocked due to SQ full (Count)
system.cpu1.rename.renamedOperands          369752530                       # Number of destination operands rename has renamed (Count)
system.cpu1.rename.lookups                  744686560                       # Number of register rename lookups that rename has made (Count)
system.cpu1.rename.intLookups               151070836                       # Number of integer rename lookups (Count)
system.cpu1.rename.fpLookups                360942909                       # Number of floating rename lookups (Count)
system.cpu1.rename.committedMaps            365404379                       # Number of HB maps that are committed (Count)
system.cpu1.rename.undoneMaps                 4348151                       # Number of HB maps that are undone due to squashing (Count)
system.cpu1.rename.serializing                      1                       # count of serializing insts renamed (Count)
system.cpu1.rename.tempSerializing                  0                       # count of temporary serializing insts renamed (Count)
system.cpu1.rename.skidInsts                 31949995                       # count of insts added to the skid buffer (Count)
system.cpu1.rob.reads                       345771606                       # The number of ROB reads (Count)
system.cpu1.rob.writes                      558088961                       # The number of ROB writes (Count)
system.cpu1.thread_0.numInsts               189484447                       # Number of Instructions committed (Count)
system.cpu1.thread_0.numOps                 276871318                       # Number of Ops committed (Count)
system.cpu1.thread_0.numMemRefs                     0                       # Number of Memory References (Count)
system.cpu1.toL2Bus.transDist::ReadResp       1277259                       # Transaction distribution (Count)
system.cpu1.toL2Bus.transDist::WritebackDirty      1332362                       # Transaction distribution (Count)
system.cpu1.toL2Bus.transDist::WritebackClean          104                       # Transaction distribution (Count)
system.cpu1.toL2Bus.transDist::CleanEvict        74693                       # Transaction distribution (Count)
system.cpu1.toL2Bus.transDist::UpgradeReq         3331                       # Transaction distribution (Count)
system.cpu1.toL2Bus.transDist::UpgradeResp         3118                       # Transaction distribution (Count)
system.cpu1.toL2Bus.transDist::ReadExReq        45593                       # Transaction distribution (Count)
system.cpu1.toL2Bus.transDist::ReadExResp        45593                       # Transaction distribution (Count)
system.cpu1.toL2Bus.transDist::ReadCleanReq          595                       # Transaction distribution (Count)
system.cpu1.toL2Bus.transDist::ReadSharedReq      1283664                       # Transaction distribution (Count)
system.cpu1.toL2Bus.pktCount_system.cpu1.icache.mem_side_port::system.cpu1.l2cache.cpu_side_port         1294                       # Packet count per connected requestor and responder (Count)
system.cpu1.toL2Bus.pktCount_system.cpu1.dcache.mem_side_port::system.cpu1.l2cache.cpu_side_port      3965813                       # Packet count per connected requestor and responder (Count)
system.cpu1.toL2Bus.pktCount::total           3967107                       # Packet count per connected requestor and responder (Count)
system.cpu1.toL2Bus.pktSize_system.cpu1.icache.mem_side_port::system.cpu1.l2cache.cpu_side_port        44736                       # Cumulative packet size per connected requestor and responder (Byte)
system.cpu1.toL2Bus.pktSize_system.cpu1.dcache.mem_side_port::system.cpu1.l2cache.cpu_side_port    166215616                       # Cumulative packet size per connected requestor and responder (Byte)
system.cpu1.toL2Bus.pktSize::total          166260352                       # Cumulative packet size per connected requestor and responder (Byte)
system.cpu1.toL2Bus.snoops                     102248                       # Total snoops (Count)
system.cpu1.toL2Bus.snoopTraffic              3864320                       # Total snoop traffic (Byte)
system.cpu1.toL2Bus.snoopFanout::samples      1422132                       # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::mean        0.002936                       # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::stdev       0.054109                       # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::underflows            0      0.00%      0.00% # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::0            1417956     99.71%     99.71% # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::1               4176      0.29%    100.00% # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::2                  0      0.00%    100.00% # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::3                  0      0.00%    100.00% # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::4                  0      0.00%    100.00% # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::overflows            0      0.00%    100.00% # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::min_value            0                       # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::max_value            1                       # Request fanout histogram (Count)
system.cpu1.toL2Bus.snoopFanout::total        1422132                       # Request fanout histogram (Count)
system.cpu1.toL2Bus.power_state.pwrStateResidencyTicks::UNDEFINED  65506678272                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu1.toL2Bus.reqLayer0.occupancy    1853211633                       # Layer occupancy (ticks) (Tick)
system.cpu1.toL2Bus.reqLayer0.utilization          0.0                       # Layer utilization (Ratio)
system.cpu1.toL2Bus.respLayer0.occupancy       639381                       # Layer occupancy (ticks) (Tick)
system.cpu1.toL2Bus.respLayer0.utilization          0.0                       # Layer utilization (Ratio)
system.cpu1.toL2Bus.respLayer1.occupancy   1414107702                       # Layer occupancy (ticks) (Tick)
system.cpu1.toL2Bus.respLayer1.utilization          0.0                       # Layer utilization (Ratio)
system.cpu1.toL2Bus.snoopLayer0.occupancy      3142671                       # Layer occupancy (ticks) (Tick)
system.cpu1.toL2Bus.snoopLayer0.utilization          0.0                       # Layer utilization (Ratio)
system.cpu1.toL2Bus.snoop_filter.totRequests      2641137                       # Total number of requests made to the snoop filter. (Count)
system.cpu1.toL2Bus.snoop_filter.hitSingleRequests      1321176                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.cpu1.toL2Bus.snoop_filter.hitMultiRequests            3                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.cpu1.toL2Bus.snoop_filter.totSnoops         4172                       # Total number of snoops made to the snoop filter. (Count)
system.cpu1.toL2Bus.snoop_filter.hitSingleSnoops         4172                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.cpu1.toL2Bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.cpu_clk_domain.clock                       357                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l3.demandHits::cpu0.inst                    22                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu0.data                 54016                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu1.inst                   319                       # number of demand (read+write) hits (Count)
system.l3.demandHits::cpu1.data                 13341                       # number of demand (read+write) hits (Count)
system.l3.demandHits::total                     67698                       # number of demand (read+write) hits (Count)
system.l3.overallHits::cpu0.inst                   22                       # number of overall hits (Count)
system.l3.overallHits::cpu0.data                54016                       # number of overall hits (Count)
system.l3.overallHits::cpu1.inst                  319                       # number of overall hits (Count)
system.l3.overallHits::cpu1.data                13341                       # number of overall hits (Count)
system.l3.overallHits::total                    67698                       # number of overall hits (Count)
system.l3.demandMisses::cpu0.inst                2294                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu0.data              372876                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu1.inst                 269                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::cpu1.data               71106                       # number of demand (read+write) misses (Count)
system.l3.demandMisses::total                  446545                       # number of demand (read+write) misses (Count)
system.l3.overallMisses::cpu0.inst               2294                       # number of overall misses (Count)
system.l3.overallMisses::cpu0.data             372876                       # number of overall misses (Count)
system.l3.overallMisses::cpu1.inst                269                       # number of overall misses (Count)
system.l3.overallMisses::cpu1.data              71106                       # number of overall misses (Count)
system.l3.overallMisses::total                 446545                       # number of overall misses (Count)
system.l3.demandMissLatency::cpu0.inst      179592777                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu0.data    28153794333                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu1.inst       24761520                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::cpu1.data     5361194664                       # number of demand (read+write) miss ticks (Tick)
system.l3.demandMissLatency::total        33719343294                       # number of demand (read+write) miss ticks (Tick)
system.l3.overallMissLatency::cpu0.inst     179592777                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu0.data   28153794333                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu1.inst      24761520                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::cpu1.data    5361194664                       # number of overall miss ticks (Tick)
system.l3.overallMissLatency::total       33719343294                       # number of overall miss ticks (Tick)
system.l3.demandAccesses::cpu0.inst              2316                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu0.data            426892                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu1.inst               588                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::cpu1.data             84447                       # number of demand (read+write) accesses (Count)
system.l3.demandAccesses::total                514243                       # number of demand (read+write) accesses (Count)
system.l3.overallAccesses::cpu0.inst             2316                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu0.data           426892                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu1.inst              588                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::cpu1.data            84447                       # number of overall (read+write) accesses (Count)
system.l3.overallAccesses::total               514243                       # number of overall (read+write) accesses (Count)
system.l3.demandMissRate::cpu0.inst          0.990501                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu0.data          0.873467                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu1.inst          0.457483                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::cpu1.data          0.842019                       # miss rate for demand accesses (Ratio)
system.l3.demandMissRate::total              0.868354                       # miss rate for demand accesses (Ratio)
system.l3.overallMissRate::cpu0.inst         0.990501                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu0.data         0.873467                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu1.inst         0.457483                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::cpu1.data         0.842019                       # miss rate for overall accesses (Ratio)
system.l3.overallMissRate::total             0.868354                       # miss rate for overall accesses (Ratio)
system.l3.demandAvgMissLatency::cpu0.inst 78288.045772                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::cpu0.data 75504.442048                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::cpu1.inst 92050.260223                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::cpu1.data 75397.219138                       # average overall miss latency in ticks ((Tick/Count))
system.l3.demandAvgMissLatency::total    75511.635544                       # average overall miss latency in ticks ((Tick/Count))
system.l3.overallAvgMissLatency::cpu0.inst 78288.045772                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::cpu0.data 75504.442048                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::cpu1.inst 92050.260223                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::cpu1.data 75397.219138                       # average overall miss latency ((Tick/Count))
system.l3.overallAvgMissLatency::total   75511.635544                       # average overall miss latency ((Tick/Count))
system.l3.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l3.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l3.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l3.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l3.writebacks::writebacks               245538                       # number of writebacks (Count)
system.l3.writebacks::total                    245538                       # number of writebacks (Count)
system.l3.demandMshrHits::cpu0.inst                 1                       # number of demand (read+write) MSHR hits (Count)
system.l3.demandMshrHits::cpu0.data                 1                       # number of demand (read+write) MSHR hits (Count)
system.l3.demandMshrHits::cpu1.data                 1                       # number of demand (read+write) MSHR hits (Count)
system.l3.demandMshrHits::total                     3                       # number of demand (read+write) MSHR hits (Count)
system.l3.overallMshrHits::cpu0.inst                1                       # number of overall MSHR hits (Count)
system.l3.overallMshrHits::cpu0.data                1                       # number of overall MSHR hits (Count)
system.l3.overallMshrHits::cpu1.data                1                       # number of overall MSHR hits (Count)
system.l3.overallMshrHits::total                    3                       # number of overall MSHR hits (Count)
system.l3.demandMshrMisses::cpu0.inst            2293                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu0.data          372875                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu1.inst             269                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::cpu1.data           71105                       # number of demand (read+write) MSHR misses (Count)
system.l3.demandMshrMisses::total              446542                       # number of demand (read+write) MSHR misses (Count)
system.l3.overallMshrMisses::cpu0.inst           2293                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu0.data         372875                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu1.inst            269                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::cpu1.data          71105                       # number of overall MSHR misses (Count)
system.l3.overallMshrMisses::total             446542                       # number of overall MSHR misses (Count)
system.l3.demandMshrMissLatency::cpu0.inst    162748993                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu0.data  25426055498                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu1.inst     22795636                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::cpu1.data   4841170173                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.demandMshrMissLatency::total    30452770300                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu0.inst    162748993                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu0.data  25426055498                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu1.inst     22795636                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::cpu1.data   4841170173                       # number of overall MSHR miss ticks (Tick)
system.l3.overallMshrMissLatency::total   30452770300                       # number of overall MSHR miss ticks (Tick)
system.l3.demandMshrMissRate::cpu0.inst      0.990069                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu0.data      0.873464                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu1.inst      0.457483                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::cpu1.data      0.842007                       # mshr miss ratio for demand accesses (Ratio)
system.l3.demandMshrMissRate::total          0.868348                       # mshr miss ratio for demand accesses (Ratio)
